"#OG id"	"OG name"	"uberon mapping status"	"entity"	"entity name"	"qualifier"	"HOM ID"	"reference"	"ECO ID"	"ECO name"	"CIO ID"	"confidence  code name"	"taxon ID"	"taxon name"	"supporting text"	"assigned by"	"curator"	"date"	"comment"																																																																					
"OG:0000641"	"parasympathetic nerve"	"ok 1X"	"UBERON:0004293"	"parasympathetic nerve"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0001597"	"cerebellar cortex"	"ok 1X"	"UBERON:0002129"	"cerebellar cortex"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0001377"	"choroid plexus"	"ok 1X"	"UBERON:0001886"	"choroid plexus"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0000547"	"filum terminale"	"ok 1X"	"UBERON:0005443"	"filum terminale"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0000808"	"diencephalic part of interventricular foramen"	"ok 1X"	"UBERON:0006220"	"diencephalic part of interventricular foramen"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0001756"	"ventricular system choroid fissure"	"ok 1X"	"UBERON:0002192"	"ventricular system choroidal fissure"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0001548"	"spinal cord sulcus limitans"	"ok 1X"	"UBERON:0009570"	"spinal cord sulcus limitans"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0000768"	"rostral neuropore"	"ok 1X"	"UBERON:0005070"	"anterior neuropore"		"HOM:0000007"	"PMID:20438724 ""Veeman MT, Newman-Smith E, El-Nachef D, Smith WC, The ascidian mouth opening is derived from the anterior neuropore: reassessing the mouth/neural tube relationship in chordate evolution. Dev Biol (2010)"""	"ECO:0000034"	"non-traceable author statement"	"CIO:0000004"	"Medium confidence assertion"	7711	"Chordata"	"The ascidian mouth opening is derived from the anterior neuropore (...) The relative positions of the brain and mouth are of central importance for models of chordate evolution. The dorsal hollow neural tube and the mouth have often been thought of as developmentally distinct structures that may have followed independent evolutionary paths. In most chordates however, including vertebrates and ascidians, the mouth primordia have been shown to fate to the anterior neural boundary. In ascidians such as Ciona there is a particularly intimate relationship between brain and mouth development, with a thin canal connecting the neural tube lumen to the mouth primordium at larval stages. This so-called neurohypophyseal canal was previously thought to be a secondary connection that formed relatively late, after the independent formation of the mouth primordium and the neural tube. Here we show that the Ciona neurohypophyseal canal is present from the end of neurulation and represents the anteriormost neural tube, and that the future mouth opening is actually derived from the anterior neuropore."	"bgee"	"ANN"	"2013-09-24"																																																																						
"OG:0000769"	"caudal neuropore"	"ok 1X"	"UBERON:0005071"	"posterior neuropore"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"ANN"	"2013-09-24"																																																																						
		"no VHOG equivalent"	"UBERON:0009718"	"neurohypophyseal duct"		"HOM:0000007"	"PMID:20438724 ""Veeman MT, Newman-Smith E, El-Nachef D, Smith WC, The ascidian mouth opening is derived from the anterior neuropore: reassessing the mouth/neural tube relationship in chordate evolution. Dev Biol (2010)"""	"ECO:0000034"	"non-traceable author statement"	"CIO:0000004"	"Medium confidence assertion"	7711	"Chordata"	"The relative positions of the brain and mouth are of central importance for models of chordate evolution. The dorsal hollow neural tube and the mouth have often been thought of as developmentally distinct structures that may have followed independent evolutionary paths. In most chordates however, including vertebrates and ascidians, the mouth primordia have been shown to fate to the anterior neural boundary. In ascidians such as Ciona there is a particularly intimate relationship between brain and mouth development, with a thin canal connecting the neural tube lumen to the mouth primordium at larval stages. This so-called neurohypophyseal canal was previously thought to be a secondary connection that formed relatively late, after the independent formation of the mouth primordium and the neural tube. Here we show that the Ciona neurohypophyseal canal is present from the end of neurulation and represents the anteriormost neural tube, and that the future mouth opening is actually derived from the anterior neuropore."	"bgee"	"ANN"	"2013-09-24"	"Uberon has property_value: homologous_to UBERON:0002196 adenohypophysis and property_value: homologous_to UBERON:0009122 adenohypophyseal placode, here not asserted by the supporting text"																																																																					
"OG:0000763"	"marginal layer lateral wall neural tube"	"issue, OG:0000763 is not mapped in Uberon (VHOG:0000763 in VHOG), and UBERON:0004062 does not have VHOG xref"	"UBERON:0004062"	"neural tube marginal layer"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0001598"	"cerebellum anterior lobe"	"ok 1X"	"UBERON:0002131"	"anterior lobe of cerebellum"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0001621"	"spinal cord lateral column"	"ok 1X"	"UBERON:0005374"	"spinal cord lateral column"		"HOM:0000007"	"PMID:10867629 ""Butler AB, Chordate evolution and the origin of craniates: an old brain in a new head. Anat Rec (2000)"""	"ECO:0000075"	"gene expression similarity evidence"	"CIO:0000003"	"High confidence assertion"	7711	"Chordata"	"The lateral column expresses msh/Msx [in both Drosophila and vertebrates]. It gives rise to neural crest lineages, including the sensory bipolar neurons and glial cells, in vertebrates and to a variety of glial cells as well as to some motor neurons in Drosophila. The fates of the medial-, intermediate-, and lateral-column components, while not identical, thus have numerous and striking similarities in arthropods and craniates."	"bgee"	"AUC"	"2013-05-27"																																																																						
"//OG:0000912"	"mantle layer lateral wall diencephalon"	"ok 1X"	"UBERON:0009580"	"diencephalon mantle layer"		"HOM:0000007"	"DOI:10.1016/S0959-4388(99)00003-3 ""Holland LZ and Holland ND, Chordate origins of the vertebrate central nervous system. Current Opinion in Neurobiology (1999)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	7711	"Chordata"	"Fine structural, computerized three-dimensional (3D) mapping of cell connectivity in the amphioxus nervous system and comparative molecular genetic studies of amphioxus and tunicates have provided recent insights into the phylogenetic origin of the vertebrate nervous system. The results suggest that several of the genetic mechanisms for establishing and patterning the vertebrate nervous system already operated in the ancestral chordate and that the nerve cord of the proximate invertebrate ancestor of the vertebrates included a diencephalon, midbrain, hindbrain, and spinal cord."	"bgee"	"ANN"	"2013-09-24"																																																																						
"OG:0000809"	"telencephalic part of interventricular foramen"	"ok 1X"	"UBERON:0006301"	"telencephalic part of interventricular foramen"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"//OG:0000653"	"diencephalon gland"	"ok 1X"	"UBERON:0003296"	"gland of diencephalon"		"HOM:0000007"	"DOI:10.1016/S0959-4388(99)00003-3 ""Holland LZ and Holland ND, Chordate origins of the vertebrate central nervous system. Current Opinion in Neurobiology (1999)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	7711	"Chordata"	"Fine structural, computerized three-dimensional (3D) mapping of cell connectivity in the amphioxus nervous system and comparative molecular genetic studies of amphioxus and tunicates have provided recent insights into the phylogenetic origin of the vertebrate nervous system. The results suggest that several of the genetic mechanisms for establishing and patterning the vertebrate nervous system already operated in the ancestral chordate and that the nerve cord of the proximate invertebrate ancestor of the vertebrates included a diencephalon, midbrain, hindbrain, and spinal cord."	"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0000824"	"spinal nerve"	"ok 1X"	"UBERON:0001780"	"spinal nerve"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0000546"	"conus medullaris"	"ok 1X"	"UBERON:0005437"	"conus medullaris"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"OG:0000513"	"lateral wall spinal cord"	"issue, in Uberon VHOG:0000513 is mapped 1x, on UBERON:0005496 neural tube lateral wall; UBERON:0009582 does not have xref VHOG"	"UBERON:0009582"	"spinal cord lateral wall"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"	"High confidence assertion"	7711	"Chordata"		"bgee"	"ANN"	"2013-09-24"																																																																						
			"UBERON:0005496"	"neural tube lateral wall"		"HOM:0000007"	"PMID:19408244 ""Garcia-Fernandez J, Benito-Gutierrez E, It's a long way from amphioxus: descendants of the earliest chordate. Bioessays (2009)"""	"ECO:0000071"	"morphological similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	7711	"Chordata"	"[in amphioxus] Serial exiting of the nerve cord is not a rule for motoneurons, which never abandon the nerve cord and instead synapse in serially arranged synaptic zones located in the lateral walls of the neural tube."	"bgee"	"ANN"	"2015-04-02"																																																																						
"OG:0000920"	"segmental spinal nerve"	"ok 1X"	"UBERON:0005197"	"segmental spinal nerve"		"HOM:0000007"	"no:id Holland LZ, October 7th 2010 in Lausanne (zholland@ucsd.edu)"	"ECO:0000034"	"non-traceable author statement"	"CIO:0000003"		7711	"Chordata"		"bgee"	"AUC"	"2013-05-27"																																																																						
"//OG:0001302"	"subarachnoid space diencephalon"	"ok 1X"	"UBERON:0005218"	"diencephalon subarachnoid space"		"HOM:0000007"	"DOI:10.1016/S0959-4388(99)00003-3 ""Holland LZ and Holland ND, Chordate origins of the vertebrate central nervous system. Current Opinion in Neurobiology (1999)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	7711	"Chordata"	"Fine structural, computerized three-dimensional (3D) mapping of cell connectivity in the amphioxus nervous system and comparative molecular genetic studies of amphioxus and tunicates have provided recent insights into the phylogenetic origin of the vertebrate nervous system. The results suggest that several of the genetic mechanisms for establishing and patterning the vertebrate nervous system already operated in the ancestral chordate and that the nerve cord of the proximate invertebrate ancestor of the vertebrates included a diencephalon, midbrain, hindbrain, and spinal cord."	"bgee"	"AUC"	"2013-05-27"																																																																						
