HOM ID	HOM name	entity	entity name	qualifier	taxon ID	taxon name	line type	ECO ID	ECO name	confidence code ID	confidence code name	reference	reference title	supporting text	assigned by	curator	date
HOM:0000007	historical homology	UBERON:0001575	extrinsic muscle of tongue		7742	Vertebrata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1002/dvdy.20587	Kusakabe R, Kuratani S, Evolution and developmental patterning of the vertebrate skeletal muscles: perspectives from the lamprey. Developmental Dynamics (2005)	The lamprey head contains another group of muscles, the epi- and hypo-branchial muscles (EBM and HBM), derivatives of anterior trunk myotomes. (...) The origin and the migration pattern of HBM precursors are very similar to that of the gnathostome MPP, especially to that of the tongue muscle precursors. Other evidence of homology of lamprey HBM to the gnathostome tongue muscle is that HBM is innervated by the nerve termed the hypoglossal nerve based on its morphological position associated with the head/trunk interface. (...) The HBM-specific expression of the LampPax3/7 gene is consistent with the homology of this muscle to the gnathostome tongue muscle, or to the hypobranchial series as a whole (including the infrahyoid and possibly the diaphragm in mammals).	bgee	ANN	2013-08-22
HOM:0000007	historical homology	UBERON:0001576	intrinsic muscle of tongue		7742	Vertebrata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1002/dvdy.20587	Kusakabe R, Kuratani S, Evolution and developmental patterning of the vertebrate skeletal muscles: perspectives from the lamprey. Developmental Dynamics (2005)	The lamprey head contains another group of muscles, the epi- and hypo-branchial muscles (EBM and HBM), derivatives of anterior trunk myotomes. (...) The origin and the migration pattern of HBM precursors are very similar to that of the gnathostome MPP, especially to that of the tongue muscle precursors. Other evidence of homology of lamprey HBM to the gnathostome tongue muscle is that HBM is innervated by the nerve termed the hypoglossal nerve based on its morphological position associated with the head/trunk interface. (...) The HBM-specific expression of the LampPax3/7 gene is consistent with the homology of this muscle to the gnathostome tongue muscle, or to the hypobranchial series as a whole (including the infrahyoid and possibly the diaphragm in mammals).	bgee	ANN	2013-08-22
HOM:0000007	historical homology	UBERON:0001579	olfactory nerve		89593	Craniata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.43	We conclude this section by listing some of the many synapomorphies of craniates, including (...) (5) cranial nerves (...)	bgee	ANN	2013-06-12
HOM:0000007	historical homology	UBERON:0001579	olfactory nerve		89593	Craniata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000004	medium confidence assertion from single evidence	http://tolweb.org/Craniata/14826/1997.01.01	Janvier P, Craniata. Animals with skulls. The Tree of Life Web Project (1997)	In all craniates, the olfactory (I), optic (II), trigeminal (V), facial (VII), acoustic (VIII), glossopharyngeal (IX) and vagus (X) cranial nerves are present. Additional cranial nerves, the oculomotor (III), trochlear (IV) and abducent (VI) nerves occur only in the Vertebrata. Some consider that the latter have been secondarily lost in hagfishes.	bgee	ANN	2013-06-12
HOM:0000007	historical homology	UBERON:0001579	olfactory nerve		89593	Craniata	SUMMARY			CONF:0000019	congruent evidences of same experimental type, best confidence medium				Bgee		
HOM:0000007	historical homology	UBERON:0001585	anterior vena cava		32523	Tetrapoda	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0072528305	Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.454-455	Phylogenetic modifications within this basic pattern of arteries and veins are largely correlated with functional changes. In the transition from water to land, gills gave way to lungs, accompanied by the establishment of a pulmonary circulation. In some fishes and certainly in tetrapods, the cardinal veins become less involved in blood return. Instead, the composite, prominent postcava (posterior vena cava) arose to drain the posterior part of the body and the precava (anterior vena cava) developed to drain the anterior part of the body.	bgee	ANN	2013-09-09
HOM:0000007	historical homology	UBERON:0001597	masseter muscle		40674	Mammalia	RAW	ECO:0000034	non-traceable author statement	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.333-334 and same reference Table 10-4	The division of the adductor mandibulae in the various lines of tetrapod evolution correlates with divergences in their methods of feeding. (...) As the jaws become stronger and their movements more complex in the line of evolution toward mammals, the adductor complex becomes divided into several distinct muscles (temporalis, masseter, pterygoideus, tensor tympani, tensor veli palati).	bgee	ANN	2013-09-23
HOM:0000007	historical homology	UBERON:0001598	temporalis muscle		40674	Mammalia	RAW	ECO:0000034	non-traceable author statement	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.333-334 and Table 10-4	The division of the adductor mandibulae in the various lines of tetrapod evolution correlates with divergences in their methods of feeding. (...) As the jaws become stronger and their movements more complex in the line of evolution toward mammals, the adductor complex becomes divided into several distinct muscles (temporalis, masseter, pterygoideus, tensor tympani, tensor veli palati).	bgee	ANN	2013-09-23
HOM:0000007	historical homology	UBERON:0001599|UBERON:0011647|UBERON:0011649|UBERON:0011650	stapedius muscle|depressor mandibulae muscle|levator operculi|epihyoidean		7742	Vertebrata	RAW	ECO:0000034	non-traceable author statement	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0072528305	Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.398	The depressor mandibulae of tetrapods, which opens the jaws, is the homologue of the levator operculi and epihyoidean. In mammals, the depressor mandibulae evolves into the stapedius (...).	bgee	ANN	2013-09-23
HOM:0000007	historical homology	UBERON:0001600	tensor tympani		40674	Mammalia	RAW	ECO:0000034	non-traceable author statement	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.333-334 and same reference Table 10-4	The division of the adductor mandibulae in the various lines of tetrapod evolution correlates with divergences in their methods of feeding. (...) As the jaws become stronger and their movements more complex in the line of evolution toward mammals, the adductor complex becomes divided into several distinct muscles (temporalis, masseter, pterygoideus, tensor tympani, tensor veli palati).	bgee	ANN	2013-09-23
HOM:0000007	historical homology	UBERON:0001601	extra-ocular muscle		7742	Vertebrata	RAW	ECO:0000034	non-traceable author statement	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.331	The ability to rotate the eyeball is common to all vertebrates with well-developed eyes, regardless of the habitat in which they live, so these (extrinsic ocular) muscles tend to be conservative. They change little during the course of evolution.	bgee	ANN	2013-09-23
HOM:0000007	historical homology	UBERON:0001602	medial rectus extraocular muscle		7742	Vertebrata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.331	The ability to rotate the eyeball is common to all vertebrates with well-developed eyes, regardless of the habitat in which they live, so these [extrinsic ocular] muscles tend to be conservative. They change little during the course of evolution.	bgee	ANN	2013-09-23
HOM:0000007	historical homology	UBERON:0001603	lateral rectus extra-ocular muscle		7742	Vertebrata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.331	The ability to rotate the eyeball is common to all vertebrates with well-developed eyes, regardless of the habitat in which they live, so these [extrinsic ocular] muscles tend to be conservative. They change little during the course of evolution.	bgee	ANN	2013-09-23
HOM:0000007	historical homology	UBERON:0001609	isthmus of thyroid gland		32524	Amniota	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1210/er.2003-0028	De Felice M, Di Lauro R, Thyroid development and its disorders: genetics and molecular mechanisms. Endocrine Reviews (2004)	In mammals and in some reptiles, the thyroid is composed of two lobes connected by an isthmus; in birds and amphibians, the thyroid consists of two isolated lobes. (...) Despite these morphological differences, the ontogeny of the thyroid follows the same pattern in all vertebrates (...).	bgee	ANN	2013-08-12
HOM:0000007	historical homology	UBERON:0001621	coronary artery		40674	Mammalia	RAW	ECO:0000313	imported information used in automatic assertion	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.618-623		bgee	vHOG	
HOM:0000007	historical homology	UBERON:0001630	muscle organ		33208	Metazoa	RAW	ECO:0000063	compositional similarity evidence	CONF:0000003	high confidence assertion from single evidence	ISBN:978-0198566694	Schmidt-Rhaesa A, The evolution of organ systems (2007) p.75	It seems clear that the metazoan ancestor inherited from its unicellular descendants an actin cytoskeleton and motor-proteins of the myosin superfamily. Within metazoans, these two molecules were arranged into effective contractile units, the muscles. The basic trends for muscle evolution are already expressed in the diploblastic taxa.	bgee	ANN	2013-09-23
HOM:0000007	historical homology	UBERON:0001633	basilar artery		7742	Vertebrata	RAW	ECO:0000060	positional similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1242/dev.058776	Fujita M, Cha YR, Pham VN, Sakurai A, Roman BL, Gutkind JS, Weinstein BM, Assembly and patterning of the vascular network of the vertebrate hindbrain. Development (2011)	The major artery supplying the hindbrain, the basilar artery, runs along the ventral keel of the hindbrain in all vertebrates.	bgee	ANN	2013-09-09
HOM:0000007	historical homology	UBERON:0001637	artery		7711	Chordata	RAW	ECO:0000313	imported information used in automatic assertion	CONF:0000003	high confidence assertion from single evidence	DOI:10.1196/annals.1341.002	Bishopric NH, Evolution of the heart from bacteria to man. Annals of the New York Academy of Sciences (2006)	The appearance of Chordata and subsequently the vertebrates is accompanied by a rapid structural diversification of this primitive linear heart: looping, unidirectional circulation, an enclosed vasculature, and the conduction system.	bgee	ANN	2013-09-09
HOM:0000007	historical homology	UBERON:0001638	vein		7711	Chordata	RAW	ECO:0000313	imported information used in automatic assertion	CONF:0000003	high confidence assertion from single evidence	DOI:10.1196/annals.1341.002	Bishopric NH, Evolution of the heart from bacteria to man. Annals of the New York Academy of Sciences (2006)	The appearance of Chordata and subsequently the vertebrates is accompanied by a rapid structural diversification of this primitive linear heart: looping, unidirectional circulation, an enclosed vasculature, and the conduction system.	bgee	ANN	2013-09-09
